Loaded project: 白色孤岛
Trial entry: Start 3,3 -> 试炼间 -> A1 6,11
Auto features: pickup=on, battle=on
Goal: win event; topK=3; maxExpansions=20000
Perf live: {"expandedPerSec":7.25,"generatedPerSec":34.36,"applyActionMsPerAction":1.4693,"enumerateActionsMsPerState":127.9006,"stateKeyMsPerState":0.0002,"cloneMsPerAction":0.0048,"sortMsPerLoop":0.0067,"rssMb":240,"heapUsedMb":88.7,"eventLoopUtilization":0}
Perf live: {"expandedPerSec":7.24,"generatedPerSec":34.44,"applyActionMsPerAction":1.4722,"enumerateActionsMsPerState":128.0995,"stateKeyMsPerState":0.0002,"cloneMsPerAction":0.0048,"sortMsPerLoop":0.0067,"rssMb":238.9,"heapUsedMb":48.2,"eventLoopUtilization":0}
Perf live: {"expandedPerSec":7.23,"generatedPerSec":34.47,"applyActionMsPerAction":1.473,"enumerateActionsMsPerState":128.1897,"stateKeyMsPerState":0.0002,"cloneMsPerAction":0.0048,"sortMsPerLoop":0.0067,"rssMb":239.7,"heapUsedMb":127,"eventLoopUtilization":0}
Perf live: {"expandedPerSec":7.24,"generatedPerSec":34.42,"applyActionMsPerAction":1.4726,"enumerateActionsMsPerState":128.1853,"stateKeyMsPerState":0.0002,"cloneMsPerAction":0.0048,"sortMsPerLoop":0.0066,"rssMb":240,"heapUsedMb":101.6,"eventLoopUtilization":0}
Perf live: {"expandedPerSec":7.24,"generatedPerSec":34.33,"applyActionMsPerAction":1.4715,"enumerateActionsMsPerState":128.0972,"stateKeyMsPerState":0.0002,"cloneMsPerAction":0.0048,"sortMsPerLoop":0.0065,"rssMb":242.4,"heapUsedMb":65.5,"eventLoopUtilization":0}
Perf live: {"expandedPerSec":7.25,"generatedPerSec":34.26,"applyActionMsPerAction":1.4698,"enumerateActionsMsPerState":127.9412,"stateKeyMsPerState":0.0002,"cloneMsPerAction":0.0048,"sortMsPerLoop":0.0065,"rssMb":243.7,"heapUsedMb":49.3,"eventLoopUtilization":0}
Perf live: {"expandedPerSec":7.25,"generatedPerSec":34.25,"applyActionMsPerAction":1.4689,"enumerateActionsMsPerState":128.0175,"stateKeyMsPerState":0.0002,"cloneMsPerAction":0.0048,"sortMsPerLoop":0.0064,"rssMb":243.1,"heapUsedMb":128.6,"eventLoopUtilization":0}
Perf live: {"expandedPerSec":7.24,"generatedPerSec":34.31,"applyActionMsPerAction":1.4706,"enumerateActionsMsPerState":128.2223,"stateKeyMsPerState":0.0002,"cloneMsPerAction":0.0048,"sortMsPerLoop":0.0064,"rssMb":241.7,"heapUsedMb":55.9,"eventLoopUtilization":0}
Perf live: {"expandedPerSec":7.23,"generatedPerSec":34.37,"applyActionMsPerAction":1.4705,"enumerateActionsMsPerState":128.3114,"stateKeyMsPerState":0.0002,"cloneMsPerAction":0.0048,"sortMsPerLoop":0.0064,"rssMb":242.9,"heapUsedMb":153.1,"eventLoopUtilization":0}
Perf live: {"expandedPerSec":7.23,"generatedPerSec":34.42,"applyActionMsPerAction":1.4716,"enumerateActionsMsPerState":128.3905,"stateKeyMsPerState":0.0002,"cloneMsPerAction":0.0048,"sortMsPerLoop":0.0064,"rssMb":243.7,"heapUsedMb":132.5,"eventLoopUtilization":0}
Perf live: {"expandedPerSec":7.24,"generatedPerSec":34.36,"applyActionMsPerAction":1.4702,"enumerateActionsMsPerState":128.2455,"stateKeyMsPerState":0.0002,"cloneMsPerAction":0.0048,"sortMsPerLoop":0.0065,"rssMb":244.8,"heapUsedMb":105.6,"eventLoopUtilization":0}
Perf live: {"expandedPerSec":7.23,"generatedPerSec":34.41,"applyActionMsPerAction":1.473,"enumerateActionsMsPerState":128.3322,"stateKeyMsPerState":0.0002,"cloneMsPerAction":0.0048,"sortMsPerLoop":0.0064,"rssMb":244.6,"heapUsedMb":85.6,"eventLoopUtilization":0}
